ticker,name,version
9723.T,京都ホテル,1.10
9726.T,ＫＮＴ－ＣＴホールディングス,1.10
9729.T,トーカイ,1.10
9731.T,白洋舎,1.10
9733.T,ナガセ,1.10
9735.T,セコム,1.10
9739.T,ＮＳＷ,1.10
9740.T,セントラル警備保障,1.10
9742.T,アイネス,1.10
9743.T,丹青社,1.10
9744.T,メイテックグループホールディングス,1.10
9746.T,ＴＫＣ,1.10
9753.T,アイエックス・ナレッジ,1.10
9755.T,応用地質,1.10
9757.T,船井総研ホールディングス,1.10
9759.T,ＮＳＤ,1.10
9760.T,進学会ホールディングス,1.10
9761.T,東海リース,1.10
9763.T,丸建リース,1.10
9765.T,オオバ,1.10
9766.T,コナミグループ,1.10
9767.T,日建工学,1.10
9768.T,いであ,1.10
9769.T,学究社,1.10
9778.T,昴,1.10
9780.T,ハリマビステム,1.10
9782.T,ディーエムエス,1.10
9788.T,ナック,1.10
9790.T,福井コンピュータホールディングス,1.10
9791.T,ビケンテクノ,1.10
9793.T,ダイセキ,1.10
9795.T,ステップ,1.10
9799.T,旭情報サービス,1.10
9812.T,テーオーホールディングス,1.10
9816.T,ストライダーズ,1.10
9818.T,大丸エナウィン,1.10
9820.T,エムティジェネックス,1.10
9823.T,マミーマートホールディングス,1.10
9824.T,泉州電業,1.10
9827.T,リリカラ,1.10
9828.T,Ｇｅｎｋｉ　Ｇｌｏｂａｌ　Ｄｉｎｉｎｇ　Ｃｏｎｃｅｐｔｓ,1.10
9830.T,トラスコ中山,1.10
9831.T,ヤマダホールディングス,1.10
9832.T,オートバックスセブン,1.10
9835.T,ジュンテンドー,1.10
9837.T,モリト,1.10
9842.T,アークランズ,1.10
9843.T,ニトリホールディングス,1.10
9845.T,パーカーコーポレーション,1.10
9846.T,天満屋ストア,1.10
9849.T,共同紙販ホールディングス,1.10
9850.T,グルメ杵屋,1.10
9853.T,銀座ルノアール,1.10
9854.T,愛眼,1.10
9856.T,ケーユーホールディングス,1.10
9857.T,英和,1.10
9861.T,吉野家ホールディングス,1.10
9867.T,ソレキア,1.10
9869.T,加藤産業,1.10
9872.T,北恵,1.10
9876.T,コックス,1.10
9878.T,セキド,1.10
9880.T,イノテック,1.10
9882.T,イエローハット,1.10
9885.T,シャルレ,1.10
9887.T,松屋フーズホールディングス,1.10
9888.T,ＵＥＸ,1.10
9889.T,ＪＢＣＣホールディングス,1.10
9890.T,マキヤ,1.10
9895.T,コンセック,1.10
9896.T,ＪＫホールディングス,1.10
9900.T,サガミホールディングス,1.10
9902.T,日伝,1.10
9903.T,カンセキ,1.10
9904.T,ベリテ,1.10
9906.T,藤井産業,1.10
9908.T,日本電計,1.10
9913.T,日邦産業,1.10
9914.T,植松商会,1.10
9927.T,ワットマン,1.10
9928.T,ミロク情報サービス,1.10
9929.T,平和紙業,1.10
9930.T,北沢産業,1.10
9932.T,杉本商事,1.10
9934.T,因幡電機産業,1.10
9936.T,王将フードサービス,1.10
9941.T,太洋物産,1.10
9946.T,ミニストップ,1.10
9948.T,アークス,1.10
9950.T,ハチバン,1.10
9955.T,ヨンキュウ,1.10
9956.T,バローホールディングス,1.10
9959.T,アシードホールディングス,1.10
9960.T,東テク,1.10
9962.T,ミスミグループ本社,1.10
9969.T,ショクブン,1.10
9972.T,アルテック,1.10
9973.T,ＫＯＺＯホールディングス,1.10
9974.T,ベルク,1.10
9976.T,セキチュー,1.10
9978.T,文教堂グループホールディングス,1.10
9979.T,大庄,1.10
9980.T,ＭＲＫホールディングス,1.10
9982.T,タキヒヨー,1.10
9983.T,ファーストリテイリング,1.10
9984.T,ソフトバンクグループ,1.10
9986.T,蔵王産業,1.10
9987.T,スズケン,1.10
9989.T,サンドラッグ,1.10
9990.T,サックスバー　ホールディングス,1.10
9991.T,ジェコス,1.10
9993.T,ヤマザワ,1.10
9994.T,やまや,1.10
9996.T,サトー商会,1.10
9997.T,ベルーナ,1.10
